pid,label,label_en,label_es,section,genre,claimed_genre_en,claimed_genre_es,link,access,status,language,creators,stewards,blurb,blurb_en,blurb_es,related_to,sub_collections,open_data,added_by,twitter,census_year,notes,order,layout,collection,thumbnail,full
cds6,#ADPhD,,,Periodicals & Blogs,Blogs,a curated blog,un blog curado,https://africandiasporaphd.com/,open,Active,en,Jessica Marie Johnson,,"<em>African Diaspora, Ph.D.</em> is a curated blog highlighting scholarship and scholars in the field of Atlantic African Diaspora history.",,"<em>African Diaspora, Ph.D.</em> (Diáspora africana, Ph.D.) es un blog curado que destaca la beca y los académicos en el campo de la historia de la diáspora africana del Atlántico.",,,,Alex Gil,@elotroalex,2020,,149,caridischo_item,main,/img/derivatives/simple/cds6/thumbnail.jpg,/img/derivatives/simple/cds6/fullwidth.jpg
cds60,Digital Aponte,,Aponte digital,Collections & Curations,Thematic Curations,a site,un sitio,http://aponte.hosting.nyu.edu/,open,Stable,"en,es","Linda Rodriguez, Ada Ferrer, Kris Minhae Choe, Eric Anderson, et al",NYU,"Welcome to Digital Aponte, a site dedicated to the life and work of José Antonio Aponte, a free man of color, carpenter, artist, and alleged leader of a massive antislavery conspiracy and rebellion in colonial Cuba in 1811-1812.",,"Bienvenido a Digital Aponte, un sitio dedicado a la vida y el trabajo de José Antonio Aponte, un hombre de color, carpintero, artista y presunto líder de una masiva conspiración y rebelión anti-esclavista en Cuba colonial en 1811–1812.",,,,Alex Gil,@elotroalex,2020,,150,caridischo_item,main,/img/derivatives/simple/cds60/thumbnail.jpg,/img/derivatives/simple/cds60/fullwidth.jpg
cds61,Ghosts in the Water: Chinese Women in Trinidad,,Fantasmas en el agua: Mujeres chinas en Trinidad,Collections & Curations,Thematic Curations,a project,un proyecto,https://ghostsinthewater.wordpress.com/,open,Stable,en,Kimberly Bain,,"Focusing in on the Chinese female migrants who traveled to the island of Trinidad between 1860-1884, this project tries to fill this gap, this absence of female narratives.",,"Centrándose en las mujeres migrantes chinas que viajaron a la isla de Trinidad entre 1860-1884, este proyecto comienza a llenar esta brecha, esta ausensia de narrativas femeninas.",,,,Roopika Risam,@roopikarisam,2020,,151,caridischo_item,main,/img/derivatives/simple/cds61/thumbnail.jpg,/img/derivatives/simple/cds61/fullwidth.jpg
cds62,Dominica History: The Road To Independence ,,Historia de Dominica: el camino a la independencia.,Collections & Curations,Thematic Curations,a digital archive,un archivo digital,https://dominicahistory.org/start/,open,In Disrepair,en,Schuyler Esprit ,Create Caribbean,The Road to Independence is a multimedia web resource to celebrate Dominica’s 2015 History Week.,,"El camino a la independencia es un recurso web multimedia creado en honor a la Semana de la Historia de Dominica, 2015.",,,,Schuyler Esprit,@schuyleresprit,2020,,152,caridischo_item,main,/img/derivatives/simple/cds62/thumbnail.jpg,/img/derivatives/simple/cds62/fullwidth.jpg
cds63,Dutch Caribbean Heritage Collection,,Colección Dutch Caribbean Heritage,Collections & Curations,Thematic Curations,a collection,una colección,https://dcdp.uoc.cw/dutcarhercol,open,Stable,"en,es,nl,pap",,,This Special Collection presents all unrestrictedly available digital material about the Dutch Caribbean published before 1954.,,Esta colección especial presenta todo el material digital disponible sin restricciones sobre el Caribe holandés publicado antes de 1954.,,,,,,2020,,153,caridischo_item,main,/img/derivatives/simple/cds63/thumbnail.jpg,/img/derivatives/simple/cds63/fullwidth.jpg
cds64,In the Same Boats,,En los mismos barcos,Maps & Visualizations,Maps,maps,mapas,https://sameboats.org/,open,In Development,en,"Kaiama Glover, Alex Gil",,"In the Same Boats is a work of multimodal scholarship designed to encourage the collaborative production of humanistic knowledge within scholarly communities. The platform comprises two interactive visualizations that trace the movements of significant cultural actors from the Caribbean and wider Americas, Africa, and Europe within the 20th century Afro-Atlantic world. It presents opportunities for unearthing the extent to which Caribbean, Latin American, African, European, and Afro-American intellectuals have been in both punctual and sustained conversation with one another: attending the same conferences, publishing in the same journals and presses, active in the same political groups, perhaps even elbow-to-elbow in the same Parisian cafés and on the same transatlantic crossings––literally and metaphorically in the same boats––as they circulate throughout the Americas, Africa, Europe, and beyond.",,"&quot;En los mismos barcos&quot;, es un trabajo de investigación multimodal diseñado para fomentar la producción colaborativa del conocimiento humanistíco. La plataforma comprende dos visualizaciones interactivas que rastrean los movimientos de importantes actores culturales del Caribe, las Américas, África y Europa dentro del mundo afroatántico del siglo XX. Presenta oportunidades para desenterrar la medida en que los intelectuales caribeños, latinoamericanos, africanos, europeos y afroamericanos han estado en conversaciones puntuales y sostenidas entre sí: asistiendo a las mismas conferencias, publicando en las mismas revistas y prensas, activa en Los mismos grupos políticos, tal vez incluso codo a codo en los mismos cafés parisinos y en los mismos cruces transatlánticos, literal y metafóricamente en los mismos barcos, ya que circulan en las Américas, África, Europa y más allá.",,,,Alex Gil,@elotroalex,2020,,154,caridischo_item,main,/img/derivatives/simple/cds64/thumbnail.jpg,/img/derivatives/simple/cds64/fullwidth.jpg
cds65,Early Caribbean Digital Archive,,Archivo digital temprano caribeño,Collections & Curations,Scholarly Editions,a digital archive,un archivo digital,https://ecda.northeastern.edu,open,Active,en,"Nicole Aljoe, Elizabeth Dillon",Northeastern University,"The Early Caribbean Digital Archive is an open access collection of pre-twentieth-century Caribbean texts, maps, and images. Texts include travel narratives, novels, poetry, natural histories, and diaries that have not been brought together before as a single collection focused on the Caribbean.",,"El ""Early Caribbean Digital Archive"" (Archivo Digital del Caribe colonial) es una colección de acceso abierto de textos, mapas e imágenes del Caribe antes del siglo XX. Los textos incluyen narraciones de viajes, novelas, poesía, historias naturales y diarios que no se han reunido antes en una sola colección centrada en el Caribe.",,,,Kaiama L. Glover,@inthewhirld,2020,,155,caridischo_item,main,/img/derivatives/simple/cds65/thumbnail.jpg,/img/derivatives/simple/cds65/fullwidth.jpg
cds66,Île en île,Island to Island,De isla en isla,Reference,Encyclopedias,a website,una página web,http://ile-en-ile.org/,open,Active,fr,Thomas C. Spear,CUNY,Île en île est un site web libre d’accès et sans but lucratif destiné à offrir une riche documentation des îles francophones et à valoriser les ressources informatives et non-commerciales sur le monde insulaire et de sa diaspora.,"Île en île is an open access, non-profit website intended to provide a rich documentation of French-speaking islands and to promote informative and non-commercial resources on the island world.",Île en Île es un sitio web de acceso abierto y sin fines de lucro destinado a proporcionar una rica documentación de las islas de habla francesa y promover recursos informativos y no comerciales en el mundo de la isla.,,,,Alex Gil,@elotroalex,2020,,156,caridischo_item,main,/img/derivatives/simple/cds66/thumbnail.jpg,/img/derivatives/simple/cds66/fullwidth.jpg
cds67,Harlem Shadows,,Sombras de Harlem,Collections & Curations,Scholarly Editions,an edition,una edición,http://www.harlemshadows.org/,open,Stable,en,"Chris Forster, Roopika Risam",,This is an open-source edition of Claude McKay's 1922 collection of poems Harlem Shadows. It seeks to aggregate the most comprehensive set of documents related to Harlem Shadows and make them available to students and readers of McKay.,,Esta es una edición de acceso abierto de la colección de poemas de <em>Harlem Shadows</em> (Sombras de Harlem) de Claude McKay. Busca agregar el conjunto más completo de documentos relacionados con <em>Harlem Shadows</em> y ponerlos a disposición de los estudiantes y lectores de McKay.,,,,Roopika Risam,@roopikarisam,2020,,157,caridischo_item,main,/img/derivatives/simple/cds67/thumbnail.jpg,/img/derivatives/simple/cds67/fullwidth.jpg
cds68,Curaçao | History,,Curaçao | Historia,Collections & Curations,Thematic Curations,a timeline,un cronograma,https://www.curacaohistory.com/,open,Stable,en,,Nationaal Archief Curaçao,"Experience the modern & ancient historic past events, people and governments of Curaçao",,"Viva los eventos ​​históricos, del mundo moderno o antiguo, las personas y gobiernos de Curaçao.",,,,,,2020,,158,caridischo_item,main,/img/derivatives/simple/cds68/thumbnail.jpg,/img/derivatives/simple/cds68/fullwidth.jpg
cds69,Freedom to Believe,,Libertad para Creer,Cabinet of Wonders,Sui Generis,a project,un proyecto,https://www.freedomtobelieve.info/,open,Active,en,"Diana Paton, et al.",University of Edinburgh,"Welcome to Freedom to Believe, part of a theatre in education project exploring Caribbean social and religious histoires led by Diana Paton and funded by the Arts and Humanities Research Council.",,"Bienvenido a la Libertad de creer, parte de un proyecto de teatro educacional que explora las historias sociales y religiosas del Caribe, dirigido por Diana Paton y financiado por el Consejo de Investigación de Artes y Humanidades.",,,,Roopika Risam,@roopikarisam,2020,,159,caridischo_item,main,/img/derivatives/simple/cds69/thumbnail.jpg,/img/derivatives/simple/cds69/fullwidth.jpg
cds7,Banjology,,Banjología,Cabinet of Wonders,Sui Generis,a showcase,un escaparate,https://sites.duke.edu/banjology/the-banjo-in-haiti/,open,Stable,en,"Laurent Dubois, David Garner, Mary Caton Lingold",Duke University,"The banjo has a rich history in the Caribbean, the region where we first find the traces of the instrument in the 17th century. Indeed, it seems that it is in the Caribbean that the instrument first emerged and was consolidated, for there is about a fifty year lag between the first sources we have describing the instrument in this region, from the 1680s, and those from North America, which are from the late 1730s. Here, we offer a few avenues for understanding the fascinating history of the banjo in the Caribbean.",,"El banjo tiene una rica historia en el Caribe, la región donde encontramos las primeras huellas del instrumento en el siglo XVII. De hecho, parece que es en el Caribe que emergió el instrumento por primera vez y se consolidó, ya que hay alrededor de un retraso de cincuenta años entre las primeras fuentes que mencionan el instrumento en esta región, desde las 1680, y las de América del Norte, que son de finales de la década de 1730. Aquí, ofrecemos algunas avenidas para comprender la fascinante historia del banjo en el Caribe.",,,,,,2020,,160,caridischo_item,main,/img/derivatives/simple/cds7/thumbnail.jpg,/img/derivatives/simple/cds7/fullwidth.jpg
cds70,Aftermaths: Community Responses to Climate Disaster,,Segmentos: Respuestas comunitarias al desastre climático,Collections & Curations,Thematic Curations,a participatory public memory project,un proyecto de memoria pública participativa,http://climatesofinequality.org/story/aftermaths-community-responses-to-climate-disaster/,open,Active,"en,es",Ricia Chansky et al.,Climates of Inequality,"Climates of Inequality is a participatory public memory project created by students, educators, and community leaders in over 20 cities across the US and around the world. Local teams work together to activate the histories of “frontline” communities: those who have contributed the least to the climate crisis but bear its heaviest burdens. Their multi-media portraits expose the roots of current environmental injustice, and share generations of frontline communities’ strategies for resistance, resilience, and mitigation. The project promotes future visions for confronting the climate crisis that understand, and undo, past environmental harms. ",,"Este proyecto resulta de una colaboración entre más de 500 estudiantes, educadores y activistas en justicia ambiental en más de 20 ciudades. La crisis climática no es nada nuevo para aquellas personas que se ven más gravemente afectadas: comunidades indígenas, gente de color y personas de bajos ingresos. Es una continuación de los desproporcionados daños ambientales que estos grupos han resistido durante generaciones.",,,,Roopika Risam,@roopikarisam,2020,,161,caridischo_item,main,/img/derivatives/simple/cds70/thumbnail.jpg,/img/derivatives/simple/cds70/fullwidth.jpg
cds71,Fictions of the Haitian Revolution,,Ficciones de la revolución haitiana.,Reference,Bibliographies,an online bibliography,una bibliografía en línea,http://haitianrevolutionaryfictions.com,open,Active,"en,fr",Marlene L. Daut,,An online bibliography of Haitian fiction from 1787 to 1899.,,Una bibliografía en línea de la ficción haitiana de 1787 a 1899.,,,,Kaiama L. Glover,@inthewhirld,2020,,162,caridischo_item,main,/img/derivatives/simple/cds71/thumbnail.jpg,/img/derivatives/simple/cds71/fullwidth.jpg
cds72,International Digital Ephemera Project: Cuban Ephemera,,Proyecto internacional de efímera digital: Efímera cubana,Collections & Curations,Thematic Curations,a collection,una colección,https://idep.library.ucla.edu/search#!/collection=Cuban+Ephemera,open,Stable,"es,en",,UCLA library,"The UCLA Library has launched an innovative and forward-looking initiative to capture ephemeral content with global partners. Through this project, UCLA Library endeavors to build international and global collections of knowledge and to preserve the historical and cultural record so that present and future generations can access and use ephemera that document the larger arena of discourse that takes place alongside mainstream media and scholarly publications. These collections represent significant content that was used during political movements, including Cuba, but that is ephemeral in nature and likely to be lost without proactive curation.",,"La Biblioteca UCLA ha lanzado una iniciativa innovadora para capturar contenido efímero junto a sus socios globales. A través de este proyecto, la biblioteca de UCLA se esfuerza por construir colecciones de conocimientos internacionales y globales y para preservar el registro histórico y cultural para que las generaciones presentes y futuras puedan acceder y usar efímeras que documentan la arena más grande del discurso que tiene lugar junto con los medios de comunicación y las publicaciones académicas. Estas colecciones representan contenido significativo que se utilizó durante movimientos políticos, incluyendo en Cuba, pero que es de naturaleza efímera y es probable que se pierda sin una curaduría proactiva.",,,,,,2020,,163,caridischo_item,main,/img/derivatives/simple/cds72/thumbnail.jpg,/img/derivatives/simple/cds72/fullwidth.jpg
cds73,First Blacks in the Americas,,Primeros negros en las Américas,Collections & Curations,Thematic Curations,a digital educational platform ,una plataforma educativa digital,http://firstblacks.org/en/,open,Active,"en,es","Lisette Acosta, Dominican Studies Institute",CUNY,"First Blacks in the Americas is a fully bilingual (English and Spanish) digital educational platform devoted to disseminating sound historical information about the early presence of people of black African ancestry in the first colonial society of the Americas of modern times, the society of the colony named La Española (‘The Spanish One’) by the Spanish colonizers when they arrived in 1492 and throughout the sixteenth-century.",,"&quot;Primeros Negros en las Américas&quot; es una plataforma educativa digital completamente bilingüe (inglés y español) dedicada a difundir información histórica fehaciente sobre la presencia temprana de gente de ascendencia negro-africana en la primera sociedad colonial de las Américas de los tiempos modernos, la sociedad nombrada La Española por los colonizadores españoles desde que llegaron en 1492 y durante todo el siglo XVI. Se trata de la misma sociedad que, en un proceso de aproximadamente trescientos cincuenta años de colonización y criollización, evolucionaría hasta convertirse consecutivamente en una etnicidad y una nación dominicanas a las que conocemos hoy como pueblo dominicano y República Dominicana, respectivamente.",,,,Alex Gil,@elotroalex,2020,,164,caridischo_item,main,/img/derivatives/simple/cds73/thumbnail.jpg,/img/derivatives/simple/cds73/fullwidth.jpg
cds74,Curaçao Nationaal Archief,Curaçao National Archive,Archivo nacional de Curazao,Collections & Curations,Digital Libraries,een archief,arqueo een,https://www.nationaalarchief.cw/,open,Active,nl,,National Archives of Curaçao,"A new voyage of discovery ... Search, browse and discover the original sources of Curaçao History.",,"Un nuevo viaje de descubrimiento ... Buscar, navegar y descubrir las fuentes originales de la historia de Curaçao.",,,,,,2020,,165,caridischo_item,main,/img/derivatives/simple/cds74/thumbnail.jpg,/img/derivatives/simple/cds74/fullwidth.jpg
cds75,Indian Indenture,,Trabajo no abonado hindú,Maps & Visualizations,Maps,a map,un mapa,https://indianindenture.wordpress.com/,open,In Disrepair,en,Dhanashree Thorat,,"Between 1845 and 1917, about 143,900 indentured Indian labourers were sent to Trinidad. This project maps, spatially and chronologically, the migration of Indian indentured workers to Trinidad, one of the colonies to which a large number of indentured workers were sent. ",,"Entre 1845 y 1917, se enviaron alrededor de 143,900 trabajadores hindúes sin paga a Trinidad. Este proyecto rastrea, espacial y cronológicamente, la migración de trabajadores con contrato sin paga de la India a Trinidad, una de las colonias a las que se enviaron un gran número de trabajadores así contratados.",,,,Roopika Risam,@roopikarisam,2020,,166,caridischo_item,main,/img/derivatives/simple/cds75/thumbnail.jpg,/img/derivatives/simple/cds75/fullwidth.jpg
cds76,Jews of Barbados - Bibliography,,Judíos de Barbados - Bibliografía,Reference,Bibliographies,an online bibliography,una bibliografía en línea,https://www.zotero.org/groups/2333941/jews_of_barbados_-_bibliography,open,In Development,en,Amalia S. Levi,Amalia S. Levi,Bibliography (under construction) about the Jewish community of Barbados.,,Bibliografía (en construcción) sobre la comunidad judía de Barbados.,,,,Amalia S. Levi,@amaliasl,2020,,167,caridischo_item,main,/img/derivatives/simple/cds76/thumbnail.jpg,/img/derivatives/simple/cds76/fullwidth.jpg
cds77,George Padmore Institute Archive,,Archivo de George Padmore Institute,Collections & Curations,Thematic Curations,an archive,un archivo,https://www.georgepadmoreinstitute.org/,private,Active,en,,George Padmore Institute,"The George Padmore Institute is an archive, educational resource and research centre housing materials relating to the black community of Caribbean, African and Asian descent in Britain and continental Europe.",,"El Instituto George Padmore es un archivo, recurso educativo y de investigación relacionados con la comunidad negra del Caribe, y la descendencia africana y asiática en Gran Bretaña y Europa continental.",,,,,,2020,,168,caridischo_item,main,/img/derivatives/simple/cds77/thumbnail.jpg,/img/derivatives/simple/cds77/fullwidth.jpg
cds78,Ecologies Entrelacées,Interconnected Ecologies,Ecologías entrelazadas,Collections & Curations,Thematic Curations,a digital humanities project,un proyecto de humanidades digitales,https://www.ecologiesentrelacees.com/,open,Active,"en,fr","Eirann Cohen, Rachel Kirk, Soraya Limare",,"A bilingual environmental digital humanities project that looks at gender and ecology in the Francophone Caribbean though the themes of sugar, bananas, beaches, and gardens.",,"Un proyecto de humanidades digitales ambientales bilingües que analiza el género y la ecología en el Caribe francófono a través de los temas: azúcar, plátanos, playas y jardines.",,,,,,2020,,169,caridischo_item,main,/img/derivatives/simple/cds78/thumbnail.jpg,/img/derivatives/simple/cds78/fullwidth.jpg
cds79,Haitian History Blog,,Blog de historia haitiana,Periodicals & Blogs,Blogs,a blog,un blog,https://haitianhistory.tumblr.com/,open,Active,en,,,"Welcome to the <em>Haitian History Blog</em>, a space dedicated to discussions on Haiti’s political history. &quot;Political history&quot; here can be understood in a broad sense, one that encompasses questions relating to society, governance, intellectual history and foreign relations forged between Haiti and its neighbours in the Americas.",,"Bienvenido al <em>Blog de la historia haitiana</em>, un espacio dedicado a las discusiones sobre la historia política de Haití. La &quot;historia política&quot; aquí puede entenderse en un sentido amplio, uno que abarca cuestiones relacionadas con la sociedad, la gobernanza, la historia intelectual y las relaciones exteriores forjadas entre Haití y sus vecinos en las Américas.",,,,,,2020,,170,caridischo_item,main,/img/derivatives/simple/cds79/thumbnail.jpg,/img/derivatives/simple/cds79/fullwidth.jpg
cds8,Biblioteca de Literatura Afrocolombiana,Library of Afro-Colombian Literature,,Collections & Curations,Thematic Curations,a digital collection,una colección digital,http://babel.banrepcultural.org/digital/collection/p17054coll7,open,Stable,es,,"Ministry of Culture, Colombia","La Biblioteca de Literatura Afrocolombiana contiene 18 títulos y un ensayo escritos por autores Afrocolombianos/as destacados en los últimos 200 años; entre ellos están las importantes obras de autores como: Manuel Zapata Olivella, Oscar Collazos, Helcías Martán Góngora, Arnoldo Palacios, Rogerio Velásquez, Candelario Obeso, entre otros. La relectura y re-significación de la literatura nacional, pasa por la visibilización y el reconocimiento de los aportes que los autores Afrocolombianos/as han realizado, a través de los importantes procesos de resistencia cultural que bajo el proyecto de libertad ejercido en épocas coloniales y contemporáneas se configuran en la consistencia y la valiosa capacidad creativa que en todas las áreas del arte poseen los descendientes de las diversas culturas africanas llegadas a Colombia.","The Afro-Colombian Literature Library contains 18 titles and an essay written by prominent Afro-Colombian authors in the last 200 years; among them are the important works of authors such as: Manuel Zapata Olivella, Oscar Collazos, Helcías Martán Góngora, Arnoldo Palacios, Rogerio Velásquez, Candelario Obeso, among others.",,,,,,,2020,,171,caridischo_item,main,/img/derivatives/simple/cds8/thumbnail.jpg,/img/derivatives/simple/cds8/fullwidth.jpg
cds81,In Whispers and Furtive Glances: Assessing Cuban Digital Literacies and (H)ac(k)tivism in Post-Embargo Cuba,,En susurros y miradas furtivas: evaluación de las alfabetizaciones digitales cubanas y el (h)ac(k)tivismo en la Cuba posterior al embargo,Cabinet of Wonders,Sui Generis,a project proposal,una propuesta de proyecto,https://marktriana.wixsite.com/whispersandglances,open,In Development,en,Mark Daniel Triana,,"&quot; In Whispers and Furtive Glances&quot; is a prospective digital humanities project that discusses the ways in which Cuban peoples have cultivated a unique and compelling digital presence in the twenty-first century despite the many challenges that have been posed by surveillance, lack of material access, and severe network and hardware limitations.",,"&quot;En susurros y miradas furtivas&quot; es un proyecto de humanidades digitales que discute las formas en que los pueblos cubanos han cultivado una presencia digital única y convincente en el siglo XXI a pesar de los muchos desafíos que se han planteado por la vigilancia, la falta de acceso material y las limitaciones severas de la red y de hardware.",,,,Roopika Risam,@roopikarisam,2020,,172,caridischo_item,main,/img/derivatives/simple/cds81/thumbnail.jpg,/img/derivatives/simple/cds81/fullwidth.jpg
cds82,In All My Dreams,,En todos mis sueños,Cabinet of Wonders,Sui Generis,an exhibit,una exposición,http://iamdbookclub.com,open,Active,en,"Kaiama L. Glover, Laurent Dubois",Barnard College,"The &quot;In All My Dreams&quot; book club, held from October 2019 to February 2020 was an informal gathering of readers interested in discovering or exploring Haitian culture through the prism of one of Haiti’s most important works of literary fiction.",,"El club de libros &quot;En todos mis sueños&quot;, celebrado de octubre de 2019 hasta febrero de 2020 fue una reunión informal de lectores interesados ​​en descubrir o explorar la cultura haitiana a través del prisma de una de las obras más importantes de la ficción literaria de Haití.",,,,Kaiama L. Glover,@inthewhirld,2020,😍,173,caridischo_item,main,/img/derivatives/simple/cds82/thumbnail.jpg,/img/derivatives/simple/cds82/fullwidth.jpg
cds83,Haiti and the Atlantic World,,Haití y el mundo atlántico.,Collections & Curations,Thematic Curations,un website,un sitio web,https://haitidoi.com/,open,Stable,en,Julia Gaffield,,This website seeks to encourage the discussion about Haiti’s founding documents and their influences on the broader Atlantic.,,Este sitio web busca fomentar la discusión sobre los documentos fundadores de Haití y sus influencias en el Atlántico más amplio.,,,,Alex Gil,@elotroalex,2020,,174,caridischo_item,main,/img/derivatives/simple/cds83/thumbnail.jpg,/img/derivatives/simple/cds83/fullwidth.jpg
cds84,John Carter Brown Library Haiti Collection,,Colección Haití de la biblioteca John Carter Brown,Collections & Curations,Thematic Curations,a digital collection,una colección digital,https://archive.org/details/jcbhaiti,open,Active,"en,fr",,Brown University,"Our rare books, maps and newspapers tell the story of the founding of the French colony of Saint Domingue (once the most lucrative colony in the Americas), its demise through the Haitian Revolution (the world's only successful slave revolution) and the founding of Haiti in its place.",,"Nuestros libros unicos, mapas y periódicos cuentan la historia de la fundación de la colonia francesa de Saint Domingue (una vez la colonia más lucrativa de las Américas), su desaparición a causa de la revolución haitiana (la única revolución esclava exitosa del mundo) y la fundación de Haití en su lugar.",,,,Roopika Risam,@roopikarisam,2020,,175,caridischo_item,main,/img/derivatives/simple/cds84/thumbnail.jpg,/img/derivatives/simple/cds84/fullwidth.jpg
cds85,Guantánamo Public Memory Project,,Proyecto de memoria pública de Guantánamo,Cabinet of Wonders,Sui Generis,a project,un proyecto,https://gitmomemory.org/stories/,open,Active,en,Columbia University Center for the Study of Human Rights,Columbia University Center for the Study of Human Rights,What can we learn from Guantánamos past? What should we remember about what’s happening now? Hear from those who were there.,,¿Qué podemos aprender del pasado de Guantánamo? ¿Qué debemos recordar lo que está sucediendo ahora? Escucha de los que estaban allí.,,,,Roopika Risam,@roopikarisam,2020,,176,caridischo_item,main,/img/derivatives/simple/cds85/thumbnail.jpg,/img/derivatives/simple/cds85/fullwidth.jpg
cds86,Haiti an Island Luminous,,Haití una isla luminosa,Collections & Curations,Thematic Curations,a site ,un sitio,http://islandluminous.fiu.edu/index-english.html,open,Stable,en,"Adam M. Silvia, Brooke Wooldridge ",FIU,"An Island Luminous is a site to help readers learn about Haiti’s history. Created by historian Adam M. Silvia and hosted online by Digital Library of the Caribbean, An Island Luminous combines rare books, manuscripts, and photos scanned by archives and libraries in Haiti and the United States with commentary by over one hundred (100) authors from universities around the world.",,"""An Island Luminous"" (Una Isla luminosa) es un sitio web sobre la historia de Haití. Creado por el historiador Adam M. Silvia y organizado en línea por la Biblioteca Digital del Caribe (dLOC), ""Una Isla luminosa"" combina libros raros, manuscritos y fotos escaneadas por archivos y bibliotecas en Haití y los Estados Unidos con comentarios de más de cien (100) investigadores provenientes de universidades de todo el mundo.",,,,Alex Gil,@elotroalex,2020,,177,caridischo_item,main,/img/derivatives/simple/cds86/thumbnail.jpg,/img/derivatives/simple/cds86/fullwidth.jpg
cds87,Mapping Marronage,,Cartografía del cimarronaje,Maps & Visualizations,Maps,maps,mapas,http://mapping-marronage.rll.lsa.umich.edu/,open,Active,en,Annette Joseph-Gabriel,University of Michigan,"Mapping Marronage is an interactive visualization of the trans-Atlantic networks of intellectual, creative and political exchange created by enslaved people in the 18th and 19th century. It traces the geographic reach, crossings and intersections of letters, testimonies and financial exchanges by enslaved people of African-descent.",,"Mapping Marronage (Cartografía del cimarronaje) es una visualización interactiva de las redes transatlánticas de intercambio intelectual, creativo y político creado por personas esclavizadas en el siglo XVIII y XIX. Traza el alcance geográfico, los cruces e intersecciones de cartas, testimonios y intercambios financieros por personas esclavizadas de ascendencia africana.",,,,Roopika Risam,@roopikarisam,2020,,178,caridischo_item,main,/img/derivatives/simple/cds87/thumbnail.jpg,/img/derivatives/simple/cds87/fullwidth.jpg
cds88,Musical Passage,,Pasaje musical,Collections & Curations,Scholarly Editions,an exhibit,una exposición,http://www.musicalpassage.org/,open,Active,en,"Mary Caton Lingold, David Garner, Laurent Dubois","Scholars & Publics, Duke University","Developed by historian Laurent Dubois, PhD candidate in English Mary Caton Lingold, and composer-scholar David Garner, Musical Passage uses a digital format to explore a unique artifact of early African diasporic music. The site is designed around two pages from eighteenth-century British naturalist and collector Hans Sloane’s <em>A Voyage to the Islands</em> (1707), which documents his time in Jamaica in the late 1680s. The pages of Voyage that have been placed at the center of this site present notation of songs played at a “festival.” This material is precious and fascinating, representing the earliest notation we have of music produced by enslaved Africans in the Caribbean or North America. The performers whose music is represented and interpreted here were likely survivors of the Middle Passage who may have been playing music they had learned in their homelands. They may also have been in the process of creating entirely new performance traditions.",,"Desarrollado por el historiador Laurent Dubois, la candidata a PhD en Inglés Mary Caton Lingold, y el compositor-erúdito David Garner, ""Musical Passage"" (Pasaje musical) utiliza un formato digital para explorar un artefacto único de la música de la diáspora africana temprana. El sitio está diseñado alrededor de dos páginas de <em>A Voyage to the Islands</em> (Un Viaje a las islas, 1707) del naturalista y coleccionista británico del siglo XVIII, Hans Sloane, que documenta su tiempo en Jamaica a fines de 1680. Las páginas de viaje que se han colocado en el centro de este sitio, presenta notación de canciones interpretadas en un &quot;Festival&quot;. Este material es precioso y fascinante, y representa la notación más temprana que tenemos de música producida por africanos esclavizados en el Caribe o América del Norte. Los intérpretes cuya música está representada e interpretada aquí fueron probablemente sobrevivientes del Pasaje del Medio, y junto a ellos, música que habían aprendido en sus países de origen.",,,,Alex Gil,@elotroalex,2020,Can't copy text from the original site.,179,caridischo_item,main,/img/derivatives/simple/cds88/thumbnail.jpg,/img/derivatives/simple/cds88/fullwidth.jpg
cds89,Legacies of British Slave-ownership,,LEGIADOS DE PROPIEDAD DE ESLAVE BRITÁNICO,Collections & Curations,Thematic Curations,a database,una base de datos,https://www.ucl.ac.uk/lbs//,open,Active,en,"Matthew Smith, et al.",University College London,"Colonial slavery shaped modern Britain and we all still live with its legacies. The slave-owners were one very important means by which the fruits of slavery were transmitted to metropolitan Britain. We believe that research and analysis of this group are key to understanding the extent and the limits of slavery's role in shaping British history and leaving lasting legacies that reach into the present. The stories of enslaved men and women, however, are no less important than those of slave-owners, and we hope that the database produced in the first two phases of the project, while at present primarily a resource for studying slave-owners, will also provide information of value to those researching enslaved people.",,"La esclavitud colonial formó la Gran Bretaña moderna y todos vivimos con sus legados. Los propietarios de esclavos fueron un medio muy importante por el cual los frutos de la esclavitud se transmitieron a la Gran Bretaña metropolitana. Creemos que la investigación y el análisis de este grupo son clave para comprender la extensión y los límites del papel de la esclavitud en la configuración de la historia británica y los legados perdurables que alcanzan al presente. Las historias de hombres y mujeres esclavizados, sin embargo, no son menos importantes que los de los propietarios de esclavos, y esperamos que la base de datos producida en las dos primeras fases del proyecto, mientras que en la actualidad principalmente es un recurso para estudiar a los propietarios de esclavos, también pueda proporcionar información de valor a aquellos que investigan personas esclavizadas.",,,,Roopika Risam,@roopikarisam,2020,"Are we cool with projects by the colonizers? 
😂 ",180,caridischo_item,main,/img/derivatives/simple/cds89/thumbnail.jpg,/img/derivatives/simple/cds89/fullwidth.jpg
